Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
355,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
356,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
357,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
358,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
359,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
360,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
361,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
362,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
363,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
364,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
365,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
366,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
367,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
368,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
369,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
370,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
371,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
372,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
373,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
374,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
375,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
376,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
377,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
378,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
379,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
380,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
381,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
382,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
383,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
384,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
385,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
386,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
387,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
388,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
389,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
390,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
391,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
392,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
393,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
394,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
395,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
396,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
397,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
398,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
399,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
400,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
401,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
402,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
403,1,3,125,0,ACCELERATING,false,0,5,0,0,1,,,1,2,-2
