Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
355,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
356,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
357,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
358,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
359,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
360,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
361,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
362,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
363,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
364,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
365,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
366,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
367,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
368,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
369,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
370,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
371,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
372,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
373,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
374,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
375,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
376,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
377,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
378,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
379,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
380,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
381,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
382,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
383,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
384,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
385,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
386,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
387,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
388,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
389,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
390,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
391,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
392,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
393,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
394,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
395,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
396,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
397,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
398,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
399,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
400,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
401,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
402,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
403,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
404,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
405,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
406,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
407,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
408,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
409,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
410,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
411,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
412,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
413,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
414,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
415,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
416,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
417,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
418,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
419,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
420,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
421,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
422,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
423,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
424,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
425,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
426,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
427,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
428,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
429,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
430,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
431,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
432,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
433,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
434,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
435,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
436,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
437,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
438,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
439,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
440,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
441,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
442,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
443,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
444,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
445,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
446,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
447,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
448,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
449,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
450,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
451,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
452,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
453,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
454,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
455,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
456,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
457,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
458,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
459,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
460,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
461,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
462,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
463,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
464,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
465,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
466,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
467,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
468,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
469,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
470,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
471,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
472,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
473,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
474,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
475,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
476,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
477,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
478,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
479,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
480,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
481,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
482,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
483,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
484,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
485,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
486,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
487,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
488,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
489,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
490,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
491,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
492,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
493,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
494,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
495,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
496,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
497,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
498,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
499,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
500,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
501,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
502,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
503,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
504,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
505,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
506,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
507,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
508,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
509,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
510,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
511,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
512,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
513,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
514,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
515,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
516,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
517,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
518,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
519,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
520,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
521,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
522,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
523,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
524,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
525,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
526,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
527,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
528,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
529,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
530,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
531,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
532,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
533,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
534,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
535,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
536,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
537,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
538,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
539,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
540,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
541,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
542,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
543,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
544,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
545,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
546,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
547,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
548,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
549,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
550,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
551,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
552,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
553,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
554,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
555,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
556,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
557,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
558,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
559,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
560,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
561,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
562,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
563,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
564,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
565,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
566,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
567,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
568,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
569,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
570,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
571,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
572,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
573,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
574,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
575,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
576,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
577,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
578,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
579,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
580,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
581,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
582,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
583,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
584,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
585,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
586,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
587,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
588,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
589,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
590,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
591,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
592,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
593,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
594,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
595,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
596,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
597,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
598,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
599,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
600,1,3,70,0,ACCELERATING,false,0,5,0,0,0,,,1,1,-6
