Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
352,2,4,1356,0,HIT_WALL,false,0,5,1,12,1,,,8,11,-28
353,2,4,1356,0,FIXED_CAR,false,0,3,1,12,1,,,8,11,-28
354,2,4,1359,3,HIT_MUD,false,0,4,1,12,1,,,8,11,-31
355,2,4,1362,0,HIT_WALL,false,0,5,1,12,1,,,8,11,-41
356,2,4,1362,0,FIXED_CAR,false,0,3,1,12,1,,,8,11,-41
357,2,4,1365,3,ACCELERATING,false,0,3,1,12,1,,,8,11,-41
358,2,4,1371,6,ACCELERATING,false,0,3,1,13,1,,,8,11,-37
359,2,4,1377,6,USED_BOOST,true,5,3,0,13,1,,,8,11,-33
360,2,4,1383,6,ACCELERATING,true,4,3,1,13,1,,,8,11,-29
361,2,4,1389,0,HIT_WALL,false,0,5,0,13,1,,,8,11,-30
362,2,4,1389,0,FIXED_CAR,false,0,3,0,13,1,,,8,11,-30
363,2,4,1392,3,ACCELERATING,false,0,3,0,13,1,,,8,11,-30
364,2,4,1398,6,ACCELERATING,false,0,3,0,13,1,,,8,11,-30
365,2,4,1404,6,ACCELERATING,false,0,3,0,13,1,,,8,11,-30
366,2,4,1410,6,ACCELERATING,false,0,3,0,13,1,,,8,11,-30
367,2,4,1416,0,HIT_WALL,false,0,5,0,13,1,,,8,11,-35
368,2,4,1416,0,FIXED_CAR,false,0,3,0,13,1,,,8,11,-35
369,2,4,1419,3,ACCELERATING,false,0,3,0,13,1,,,8,11,-35
370,2,4,1425,6,ACCELERATING,false,0,3,0,13,1,,,8,11,-35
371,2,4,1431,6,ACCELERATING,false,0,3,0,13,1,,,8,11,-35
372,2,4,1437,6,ACCELERATING,false,0,3,0,13,1,,,8,11,-35
373,2,4,1443,6,USED_LIZARD,false,0,3,0,13,0,,,8,11,-35
374,2,4,1449,3,HIT_MUD,false,0,4,0,13,0,,,8,11,-38
375,2,4,1452,3,ACCELERATING,false,0,4,0,13,0,,,8,11,-38
376,2,4,1455,3,ACCELERATING,false,0,4,0,13,0,,,8,11,-38
377,2,4,1458,3,ACCELERATING,false,0,4,0,13,0,,,8,11,-38
378,2,4,1461,3,ACCELERATING,false,0,4,0,13,1,,,8,12,-30
379,2,4,1464,0,HIT_MUD,false,0,5,0,13,1,,,8,12,-33
380,2,4,1464,0,FIXED_CAR,false,0,3,0,13,1,,,8,12,-33
381,2,4,1467,3,ACCELERATING,false,0,3,0,13,1,,,8,12,-33
382,2,4,1473,0,HIT_WALL,false,0,5,0,13,1,,,8,12,-41
383,2,4,1473,0,FIXED_CAR,false,0,3,0,13,1,,,8,12,-41
384,2,4,1476,3,ACCELERATING,false,0,3,0,13,1,,,8,12,-41
385,2,4,1482,6,ACCELERATING,false,0,3,0,13,2,,,8,12,-37
386,2,4,1488,6,USED_LIZARD,false,0,3,1,13,1,,,8,12,-33
387,2,4,1494,0,HIT_WALL,false,0,5,1,13,1,,,8,13,-26
388,2,4,1494,0,FIXED_CAR,false,0,3,1,13,1,,,8,13,-26
389,2,4,1497,3,ACCELERATING,false,0,3,1,13,1,,,9,13,-22
